En été, la forêt tropicale est _________ en plantes et en animaux	{'cognate_ratio': 0.45, 'avg_gap_between_consecutive_cognates': 1.7, 'avg_gap_normalized': 0.72, 'biggest_gap': 3, 'avg_non_cognate_length': 2.4, 'was_sentence_rejected_early': False, 'total_score': 0.44}
Cette recette de mousse au chocolat est délicieuse, mais il existe différentes	{'cognate_ratio': 0.5, 'avg_gap_between_consecutive_cognates': 1.6, 'avg_gap_normalized': 0.73, 'biggest_gap': 3, 'avg_non_cognate_length': 3.67, 'was_sentence_rejected_early': False, 'total_score': 0.41}
Cette recette de mousse au chocolat est délicieuse, mais il existe différentes façons de la réaliser, en fonction de vos préférences culinaires et	{'cognate_ratio': 0.43, 'avg_gap_between_consecutive_cognates': 2.0, 'avg_gap_normalized': 0.67, 'biggest_gap': 4, 'avg_non_cognate_length': 3.36, 'was_sentence_rejected_early': False, 'total_score': 0.36}
Le déjeuner est servi avec une salade.  Accompagné d'une	{'cognate_ratio': 0.56, 'avg_gap_between_consecutive_cognates': 1.4, 'avg_gap_normalized': 0.77, 'biggest_gap': 3, 'avg_non_cognate_length': 3.5, 'was_sentence_rejected_early': False, 'total_score': 0.46}
Le dîner était délicieux avec une salade accompagnée d'une vinaigrette	{'cognate_ratio': 0.5, 'avg_gap_between_consecutive_cognates': 1.8, 'avg_gap_normalized': 0.7, 'biggest_gap': 3, 'avg_non_cognate_length': 3.8, 'was_sentence_rejected_early': False, 'total_score': 0.39}
Le dîner était délicieux, avec une salade accompagnée de tomates et de	{'cognate_ratio': 0.42, 'avg_gap_between_consecutive_cognates': 2.2, 'avg_gap_normalized': 0.63, 'biggest_gap': 3, 'avg_non_cognate_length': 3.0, 'was_sentence_rejected_early': False, 'total_score': 0.35}
L' acte de générosité est un acte noble.  Cela montre la nature divine	{'cognate_ratio': 0.46, 'avg_gap_between_consecutive_cognates': 1.6, 'avg_gap_normalized': 0.73, 'biggest_gap': 3, 'avg_non_cognate_length': 3.0, 'was_sentence_rejected_early': False, 'total_score': 0.42}
L' art est une forme de communication noble et divine.  C'est une manière pour les êtres	{'cognate_ratio': 0.44, 'avg_gap_between_consecutive_cognates': 2.0, 'avg_gap_normalized': 0.67, 'biggest_gap': 4, 'avg_non_cognate_length': 3.25, 'was_sentence_rejected_early': False, 'total_score': 0.37}
En visitant Paris, j'ai pu admirer les célèbres monuments tels que la	{'cognate_ratio': 0.42, 'avg_gap_between_consecutive_cognates': 2.0, 'avg_gap_normalized': 0.67, 'biggest_gap': 4, 'avg_non_cognate_length': 2.86, 'was_sentence_rejected_early': False, 'total_score': 0.38}
En visitant Paris, j'ai pu admirer les célèbres monuments tels que la Tour Eiffel et le Louvre, mais j'ai aussi apprécié	{'cognate_ratio': 0.38, 'avg_gap_between_consecutive_cognates': 2.0, 'avg_gap_normalized': 0.67, 'biggest_gap': 4, 'avg_non_cognate_length': 3.08, 'was_sentence_rejected_early': False, 'total_score': 0.35}
En visitant Paris, j'ai pu admirer les célèbres monuments tels que la Tour Eiffel et l'Arc de Triomphe, mais mon endroit préféré était le Jardin des Plantes où la végétation luxuriante	{'cognate_ratio': 0.42, 'avg_gap_between_consecutive_cognates': 1.8, 'avg_gap_normalized': 0.7, 'biggest_gap': 4, 'avg_non_cognate_length': 3.18, 'was_sentence_rejected_early': False, 'total_score': 0.37}
En visitant Paris, j'ai pu admirer les célèbres monuments tels que la Tour Eiffel et l'Arc de Triomphe, mais mon endroit préféré était les jardins du Luxembourg avec leur végétation luxuriante	{'cognate_ratio': 0.42, 'avg_gap_between_consecutive_cognates': 1.9, 'avg_gap_normalized': 0.68, 'biggest_gap': 4, 'avg_non_cognate_length': 3.35, 'was_sentence_rejected_early': False, 'total_score': 0.35}
En visitant Paris, j'ai pu admirer les célèbres monuments tels que la Tour Eiffel et le Louvre, mais j'ai aussi apprécié la diversité des différentes cultures représentées au zoo.  Le zoo de Paris est vraiment	{'cognate_ratio': 0.43, 'avg_gap_between_consecutive_cognates': 2.0, 'avg_gap_normalized': 0.67, 'biggest_gap': 4, 'avg_non_cognate_length': 3.44, 'was_sentence_rejected_early': False, 'total_score': 0.35}
De retour à Paris, j'ai hâte de visiter la _________ Eiffel et	{'cognate_ratio': 0.36, 'avg_gap_between_consecutive_cognates': 1.6, 'avg_gap_normalized': 0.73, 'biggest_gap': 2, 'avg_non_cognate_length': 2.71, 'was_sentence_rejected_early': False, 'total_score': 0.37}
En été, la végétation luxuriante donne l'illusion d'une jungle	{'cognate_ratio': 0.44, 'avg_gap_between_consecutive_cognates': 1.6, 'avg_gap_normalized': 0.73, 'biggest_gap': 2, 'avg_non_cognate_length': 3.6, 'was_sentence_rejected_early': False, 'total_score': 0.38}
La nouvelle chambre de l'hôtel est très élégante, avec un décor moderne et	{'cognate_ratio': 0.46, 'avg_gap_between_consecutive_cognates': 1.7, 'avg_gap_normalized': 0.72, 'biggest_gap': 3, 'avg_non_cognate_length': 3.43, 'was_sentence_rejected_early': False, 'total_score': 0.39}
En visitant Paris, il est difficile de résister à la beauté des monuments.  De la	{'cognate_ratio': 0.47, 'avg_gap_between_consecutive_cognates': 1.7, 'avg_gap_normalized': 0.72, 'biggest_gap': 3, 'avg_non_cognate_length': 2.0, 'was_sentence_rejected_early': False, 'total_score': 0.47}
En visitant Paris, il est difficile de résister à la beauté des monuments.  De la tour Eiffel à l'Arc de Triomphe, chaque attraction offre différentes	{'cognate_ratio': 0.48, 'avg_gap_between_consecutive_cognates': 1.7, 'avg_gap_normalized': 0.72, 'biggest_gap': 3, 'avg_non_cognate_length': 2.9, 'was_sentence_rejected_early': False, 'total_score': 0.42}
En visitant Paris, il est difficile de résister à la beauté des monuments.  De la tour Eiffel à l'Arc de Triomphe, chaque attraction offre différentes perspectives et couleurs, mais une chose est absolument certaine: l'orange vif	{'cognate_ratio': 0.44, 'avg_gap_between_consecutive_cognates': 1.8, 'avg_gap_normalized': 0.7, 'biggest_gap': 4, 'avg_non_cognate_length': 3.62, 'was_sentence_rejected_early': False, 'total_score': 0.37}
